Time,Voltage
33.03,4.06051445
33.04,4.069042206
33.05,4.059093475
33.06,4.06051445
33.07,4.072593689
33.08,4.0633564
33.09,4.071172714
33.1,4.062644958
33.11,4.061223984
33.12,4.075437546
33.13,4.065488815
33.14,4.07330513
33.15,4.064777374
33.16,4.062644958
33.17,4.075437546
33.18,4.068330765
33.19,4.07330513
33.2,4.0633564
33.21,4.065488815
33.22,4.076858521
33.23,4.068330765
33.24,4.076147079
33.25,4.065488815
33.26,4.06690979
33.27,4.07970047
33.28,4.072593689
33.29,4.076147079
33.3,4.066198349
33.31,4.069042206
33.32,4.078989029
33.33,4.072593689
33.34,4.078279495
33.35,4.065488815
33.36,4.06975174
33.37,4.082542419
33.38,4.074726105
33.39,4.07970047
33.4,4.069042206
33.41,4.07330513
33.42,4.082542419
33.43,4.075437546
33.44,4.081832886
33.45,4.070463181
33.46,4.072593689
33.47,4.084674835
33.48,4.076147079
33.49,4.08325386
33.5,4.07330513
33.51,4.074726105
33.52,4.086807251
33.53,4.078989029
33.54,4.083963394
33.55,4.07330513
33.56,4.076147079
33.57,4.087516785
33.58,4.078989029
33.59,4.08609581
33.6,4.076858521
33.61,4.078989029
33.62,4.088937759
33.63,4.081121445
33.64,4.08609581
33.65,4.078279495
33.66,4.081832886
33.67,4.09249115
33.68,4.081121445
33.69,4.088937759
33.7,4.078989029
33.71,4.081832886
33.72,4.093202591
33.73,4.082542419
33.74,4.090358734
33.75,4.07970047
33.76,4.08325386
33.77,4.093912125
33.78,4.085386276
33.79,4.091781616
33.8,4.081832886
33.81,4.084674835
33.82,4.095333099
33.83,4.090358734
33.84,4.093912125
33.85,4.08325386
33.86,4.086807251
33.87,4.097465515
33.88,4.091070175
33.89,4.095333099
33.9,4.085386276
33.91,4.088937759
33.92,4.099597931
33.93,4.091781616
33.94,4.097465515
33.95,4.087516785
33.96,4.088937759
33.97,4.101018906
33.98,4.093912125
33.99,4.098176956
34,4.088228226
34.01,4.091781616
34.02,4.101730347
34.03,4.093202591
34.04,4.100307465
34.05,4.0896492
34.06,4.093912125
34.07,4.103151321
34.08,4.097465515
34.09,4.103151321
34.1,4.093202591
34.11,4.09604454
34.12,4.10528183
34.13,4.09888649
34.14,4.103860855
34.15,4.094623566
34.16,4.096755981
34.17,4.107414246
34.18,4.098176956
34.19,4.104572296
34.2,4.09604454
34.21,4.09888649
34.22,4.10883522
34.23,4.100307465
34.24,4.10528183
34.25,4.09604454
34.26,4.100307465
34.27,4.109546661
34.28,4.101018906
34.29,4.106702805
34.3,4.098176956
34.31,4.10243988
34.32,4.11167717
34.33,4.103151321
34.34,4.108125687
34.35,4.100307465
34.36,4.103151321
34.37,4.113100052
34.38,4.103860855
34.39,4.110967636
34.4,4.10243988
34.41,4.10528183
34.42,4.114521027
34.43,4.105993271
34.44,4.112388611
34.45,4.104572296
34.46,4.105993271
34.47,4.11523056
35,4.040616989
35.01,4.040616989
35.02,4.043458939
35.03,4.027826309
35.04,4.034931183
35.05,4.026405334
35.06,4.026405334
35.07,4.029956818
35.08,4.014324188
35.09,4.022140503
35.1,4.014324188
35.11,4.012903214
35.12,4.017877579
35.13,4.000112534
35.14,4.007928848
35.15,4.000822067
35.16,3.999401093
35.17,4.003665924
35.18,3.985898972
35.19,3.993005753
35.2,3.987321854
35.21,3.988031387
35.22,3.990163803
35.23,3.974529266
35.24,3.980215073
35.25,3.973819733
35.26,3.973819733
35.27,3.975240707
35.28,3.960317612
35.29,3.966003418
35.3,3.960317612
35.31,3.961029053
35.32,3.962450027
35.33,3.946815491
35.34,3.953210831
35.35,3.947526932
35.36,3.946815491
35.37,3.951080322
35.38,3.934024811
35.39,3.941841125
35.4,3.934736252
35.41,3.934024811
35.42,3.936157227
35.43,3.92052269
35.44,3.925497055
35.45,3.919101715
35.46,3.921234131
35.47,3.924787521
35.48,3.90773201
35.49,3.914838791
35.5,3.905601501
35.51,3.90773201
35.52,3.909864426
35.53,3.893520355
35.54,3.902048111
35.55,3.89494133
35.56,3.89494133
35.57,3.89849472
35.58,3.87859726
35.59,3.889257431
35.6,3.881439209
35.61,3.883571625
35.62,3.883571625
35.63,3.866516113
35.64,3.874334335
35.65,3.868648529
35.66,3.870069504
35.67,3.87220192
35.68,3.854436874
35.69,3.864385605
35.7,3.855146408
35.71,3.85656929
35.72,3.857990265
35.73,3.842355728
35.74,3.849462509
35.75,3.842355728
35.76,3.844488144
35.77,3.84662056
35.78,3.828855515
35.79,3.837381363
35.8,3.830986023
35.81,3.831697464
35.82,3.831697464
35.83,3.814641953
35.84,3.826011658
35.85,3.815353394
35.86,3.819616318
35.87,3.819616318
35.88,3.803983688
35.89,3.810379028
35.9,3.804693222
35.91,3.806114197
35.92,3.806825638
35.93,3.791193008
35.94,3.798297882
35.95,3.790481567
35.96,3.794034958
35.97,3.794034958
35.98,3.776979446
35.99,3.786218643
36,3.776269913
36.01,3.781244278
36.02,3.781953812
36.03,3.764900208
36.04,3.773426056
36.05,3.764188766
36.06,3.769163132
36.07,3.768451691
36.08,3.752109528
36.09,3.760635376
36.1,3.753530502
36.11,3.755661011
36.12,3.756372452
36.13,3.740028381
36.14,3.747135162
36.15,3.741449356
36.16,3.745002747
36.17,3.745002747
36.18,3.727947235
36.19,3.734342575
36.2,3.72652626
36.21,3.731500626
36.22,3.732212067
36.23,3.71657753
36.24,3.724393845
36.25,3.715156555
36.26,3.718709946
36.27,3.718709946
36.28,3.70378685
36.29,3.71018219
36.3,3.70378685
36.31,3.708049774
36.32,3.706628799
36.33,3.69099617
36.34,3.698102951
36.35,3.69099617
36.36,3.698102951
36.37,3.695259094
36.38,3.680335999
36.39,3.686021805
36.4,3.677494049
36.41,3.68460083
36.42,3.681758881
36.43,3.666835785
36.44,3.672519684
36.45,3.666835785
36.46,3.671098709
36.47,3.669677734
36.48,3.656175613
36.49,3.66186142
36.5,3.654045105
36.51,3.661149979
36.52,3.658308029
36.53,3.644096375
36.54,3.64907074
36.55,3.643384933
36.56,3.649780273
36.57,3.645517349
36.58,3.631303787
36.59,3.638410568
36.6,3.628461838
36.61,3.636989594
36.62,3.633436203
36.63,3.619224548
36.64,3.624908447
36.65,3.618513107
36.66,3.624908447
36.67,3.621356964
36.68,3.607854843
36.69,3.614959717
36.7,3.606433868
36.71,3.611408234
36.72,3.608564377
36.73,3.595773697
36.74,3.602169037
36.75,3.594352722
36.76,3.602169037
36.77,3.597194672
36.78,3.584403992
36.79,3.591510773
36.8,3.584403992
36.81,3.590089798
36.82,3.585824966
36.83,3.573745728
36.84,3.578720093
36.85,3.570901871
36.86,3.578720093
36.87,3.575166702
36.88,3.560955048
36.89,3.567350388
36.9,3.560243607
36.91,3.568059921
36.92,3.563796997
36.93,3.550294876
36.94,3.5545578
36.95,3.54816246
36.96,3.555980682
36.97,3.549583435
36.98,3.53821373
36.99,3.543188095
37,3.53537178
37.01,3.543188095
37.02,3.540346146
37.03,3.526844025
37.04,3.53181839
37.05,3.524713516
37.06,3.53181839
37.07,3.527555466
37.08,3.514053345
37.09,3.521160126
37.1,3.51263237
37.11,3.521160126
37.12,3.518318176
37.13,3.503395081
37.14,3.508369446
37.15,3.500551224
37.16,3.509078979
37.17,3.504816055
37.18,3.491313934
37.19,3.499130249
37.2,3.489181519
37.21,3.4962883
37.22,3.492025375
37.23,3.48065567
37.24,3.48705101
37.25,3.477811813
37.26,3.48705101
37.27,3.482076645
37.28,3.469285965
37.29,3.47710228
37.3,3.467153549
37.31,3.474969864
37.32,3.47070694
37.33,3.45791626
37.34,3.463600159
37.35,3.455072403
37.36,3.463600159
37.37,3.459337234
37.38,3.446546555
37.39,3.452230453
37.4,3.445123672
37.41,3.453651428
37.42,3.447967529
37.43,3.437307358
37.44,3.441572189
37.45,3.433044434
37.46,3.442281723
37.47,3.435886383
37.48,3.424516678
37.49,3.430912018
37.5,3.423095703
37.51,3.433044434
37.52,3.424516678
37.53,3.412435532
37.54,3.418121338
37.55,3.411014557
37.56,3.418832779
37.57,3.413858414
37.58,3.401777267
37.59,3.408884048
37.6,3.401065826
37.61,3.411014557
37.62,3.401065826
37.63,3.390407562
37.64,3.397514343
37.65,3.388275146
37.66,3.396802902
37.67,3.391828537
37.68,3.379747391
37.69,3.385433197
37.7,3.378326416
37.71,3.386144638
37.72,3.379747391
37.73,3.367668152
37.74,3.375484467
37.75,3.367668152
37.76,3.374773026
37.77,3.368377686
37.78,3.356298447
37.79,3.362693787
37.8,3.357719421
37.81,3.364114761
37.82,3.35700798
37.83,3.347770691
37.84,3.354166031
37.85,3.34705925
37.86,3.354166031
37.87,3.349191666
37.88,3.335689545
37.89,3.343507767
37.9,3.334980011
37.91,3.341375351
37.92,3.336400986
37.93,3.325740814
37.94,3.332847595
37.95,3.323610306
37.96,3.33142662
37.97,3.325031281
37.98,3.31508255
37.99,3.320056915
38,3.312240601
38.01,3.320056915
38.02,3.31508255
38.03,3.303001404
38.04,3.309396744
38.05,3.301580429
38.06,3.309396744
38.07,3.303712845
38.08,3.293764114
38.09,3.300870895
38.1,3.291631699
38.11,3.298027039
38.12,3.293052673
38.13,3.280973434
38.14,3.28950119
38.15,3.280261993
38.16,3.287368774
38.17,3.282394409
38.18,3.270313263
38.19,3.278841019
38.2,3.269603729
38.21,3.275999069
38.22,3.271736145
38.23,3.26036644
38.24,3.268182755
38.25,3.258234024
38.26,3.26676178
38.27,3.261075974
38.28,3.250417709
38.29,3.259654999
38.3,3.248994827
38.31,3.255392075
38.32,3.248285294
38.33,3.239048004
38.34,3.246152878
38.35,3.237625122
38.36,3.244731903
38.37,3.240468979
38.38,3.227678299
38.39,3.237625122
38.4,3.228387833
38.41,3.232650757
38.42,3.229808807
38.43,3.217018127
38.44,3.226255417
38.45,3.217018127
38.46,3.224124908
38.47,3.219150543
38.48,3.207069397
38.49,3.217018127
38.5,3.206359863
38.51,3.212755203
38.52,3.207069397
38.53,3.196411133
38.54,3.207069397
38.55,3.194990158
38.56,3.202095032
38.57,3.195699692
38.58,3.186462402
38.59,3.197120667
38.6,3.185750961
38.61,3.190015793
38.62,3.185750961
38.63,3.175092697
38.64,3.187171936
38.65,3.176513672
38.66,3.179355621
38.67,3.175802231
38.68,3.164432526
38.69,3.176513672
38.7,3.166564941
38.71,3.169406891
38.72,3.164432526
38.73,3.153774261
38.74,3.165143967
38.75,3.154483795
38.76,3.158748627
38.77,3.155195236
38.78,3.14311409
38.79,3.155195236
38.8,3.144535065
38.81,3.147378922
38.82,3.143825531
38.83,3.133165359
38.84,3.145957947
38.85,3.133876801
38.86,3.138139725
38.87,3.133165359
38.88,3.124639511
38.89,3.135297775
38.9,3.12392807
38.91,3.127481461
38.92,3.122507095
38.93,3.11397934
38.94,3.125349045
38.95,3.114690781
38.96,3.116821289
38.97,3.111846924
38.98,3.103321075
38.99,3.116111755
39,3.10474205
39.01,3.106163025
39.02,3.100477219
39.03,3.09479332
39.04,3.106872559
39.05,3.094081879
39.06,3.096925735
39.07,3.09195137
39.08,3.08555603
39.09,3.096214294
39.1,3.08555603
39.11,3.087686539
39.12,3.081291199
39.13,3.074895859
39.14,3.086977005
39.15,3.074184418
39.16,3.078449249
39.17,3.071342468
39.18,3.066368103
39.19,3.077028275
39.2,3.066368103
39.21,3.067789078
39.22,3.064237595
39.23,3.054998398
39.24,3.066368103
39.25,3.056419373
39.26,3.057840347
39.27,3.052156448
39.28,3.045761108
39.29,3.057130814
39.3,3.045761108
39.31,3.048603058
39.32,3.042919159
39.33,3.035812378
39.34,3.050735474
39.35,3.035100937
39.36,3.039365768
39.37,3.032258987
39.38,3.025863647
39.39,3.039365768
39.4,3.026575089
39.41,3.030126572
39.42,3.024442673
39.43,3.017335892
39.44,3.030126572
39.45,3.014493942
39.46,3.020889282
39.47,3.013782501
39.48,3.007387161
39.49,3.020889282
39.5,3.008098602
39.51,3.010231018
39.52,3.003124237
39.53,2.996728897
39.54,3.011651993
39.55,2.996728897
39.56,3.000282288
39.57,2.993886948
39.58,2.987491608
39.59,3.002412796
39.6,2.987491608
39.61,2.991754532
39.62,2.985359192
39.63,2.977542877
39.64,2.990333557
39.65,2.978252411
39.66,2.98109436
39.67,2.972568512
39.68,2.96830368
39.69,2.981805801
39.7,2.967594147
39.71,2.972568512
39.72,2.96475029
39.73,2.959066391
39.74,2.972568512
39.75,2.95835495
39.76,2.961198807
39.77,2.954803467
39.78,2.950538635
39.79,2.960487366
39.8,2.949829102
39.81,2.953380585
39.82,2.946275711
39.83,2.939880371
39.84,2.951250076
39.85,2.93916893
39.86,2.942722321
39.87,2.934194565
39.88,2.930641174
39.89,2.94201088
39.9,2.930641174
39.91,2.932062149
39.92,2.925666809
39.93,2.921403885
39.94,2.932062149
39.95,2.921403885
39.96,2.925666809
39.97,2.917140961
39.98,2.910745621
39.99,2.924957275
40,2.91003418
40.01,2.915008545
40.02,2.905771255
40.03,2.902927399
40.04,2.91642952
40.05,2.902217865
40.06,2.905771255
40.07,2.895822525
40.08,2.892978668
40.09,2.904348373
40.1,2.892978668
40.11,2.893690109
40.12,2.888004303
40.13,2.883741379
40.14,2.895822525
40.15,2.882320404
40.16,2.887294769
40.17,2.879478455
40.18,2.875213623
40.19,2.886583328
40.2,2.873792648
40.21,2.876634598
40.22,2.870239258
40.23,2.865264893
40.24,2.87805748
40.25,2.864555359
40.26,2.868818283
40.27,2.858869553
40.28,2.857448578
40.29,2.867397308
40.3,2.856739044
40.31,2.857448578
40.32,2.850341797
40.33,2.847499847
40.34,2.859580994
40.35,2.845369339
40.36,2.847499847
40.37,2.841104507
40.38,2.837551117
40.39,2.848920822
40.4,2.835420609
40.41,2.839683533
40.42,2.831155777
40.43,2.829734802
40.44,2.838972092
40.45,2.828313828
40.46,2.833288193
40.47,2.823339462
40.48,2.817653656
40.49,2.831867218
40.5,2.818365097
40.51,2.823339462
40.52,2.811258316
40.53,2.809837341
40.54,2.821918488
40.55,2.808416367
40.56,2.812681198
40.57,2.803442001
40.58,2.800600052
40.59,2.811969757
40.6,2.799888611
40.61,2.802732468
40.62,2.793493271
40.63,2.792072296
40.64,2.801309586
40.65,2.792072296
40.66,2.796337128
40.67,2.784965515
40.68,2.782123566
40.69,2.794204712
40.7,2.782835007
40.71,2.784965515
40.72,2.776439667
40.73,2.774307251
40.74,2.784255981
40.75,2.772886276
40.76,2.7771492
40.77,2.76720047
40.78,2.764358521
40.79,2.775728226
40.8,2.765779495
40.81,2.767911911
40.82,2.75725174
40.83,2.755830765
40.84,2.76720047
40.85,2.755830765
40.86,2.760095596
40.87,2.749435425
40.88,2.74801445
40.89,2.756542206
40.9,2.74446106
40.91,2.751567841
40.92,2.74161911
40.93,2.740198135
40.94,2.749435425
40.95,2.73806572
40.96,2.742330551
40.97,2.730960846
40.98,2.72882843
40.99,2.740907669
41,2.728116989
41.01,2.733091354
41.02,2.721721649
41.03,2.721012115
41.04,2.730249405
41.05,2.721012115
41.06,2.724563599
41.07,2.713193893
41.08,2.71248436
41.09,2.720300674
41.1,2.713905334
41.11,2.715326309
41.12,2.704668045
41.13,2.702535629
41.14,2.713193893
41.15,2.701824188
41.16,2.706798553
41.17,2.696140289
41.18,2.694719315
41.19,2.70608902
41.2,2.694007874
41.21,2.698982239
41.22,2.686903
41.23,2.685480118
41.24,2.696140289
41.25,2.685480118
41.26,2.689744949
41.27,2.679084778
41.28,2.676242828
41.29,2.687612534
41.3,2.676242828
41.31,2.681217194
41.32,2.669847488
41.33,2.668426514
41.34,2.677663803
41.35,2.668426514
41.36,2.672689438
41.37,2.659898758
41.38,2.659898758
41.39,2.669847488
41.4,2.659898758
41.41,2.664873123
41.42,2.652082443
41.43,2.651371002
41.44,2.662031174
41.45,2.650661469
41.46,2.655635834
41.47,2.642133713
41.48,2.643554688
41.49,2.652791977
41.5,2.643554688
41.51,2.647817612
41.52,2.633605957
41.53,2.635026932
41.54,2.644266129
41.55,2.634317398
41.56,2.639291763
41.57,2.625789642
41.58,2.626499176
41.59,2.636447906
41.6,2.625078201
41.61,2.628631592
41.62,2.616552353
41.63,2.617973328
41.64,2.625789642
41.65,2.615129471
41.66,2.620815277
41.67,2.609445572
41.68,2.608734131
41.69,2.619394302
41.7,2.608734131
41.71,2.612998962
41.72,2.600208282
41.73,2.601629257
41.74,2.610866547
41.75,2.599496841
41.76,2.604471207
41.77,2.590969086
41.78,2.593812943
41.79,2.600917816
41.8,2.593101501
41.81,2.596654892
41.82,2.58244133
41.83,2.583152771
41.84,2.593101501
41.85,2.585285187
41.86,2.585285187
41.87,2.57604599
41.88,2.576757431
41.89,2.583864212
41.9,2.57604599
41.91,2.578178406
41.92,2.566808701
41.93,2.56965065
41.94,2.57604599
41.95,2.566808701
41.96,2.570362091
41.97,2.55970192
41.98,2.560413361
41.99,2.568941116
42,2.557571411
42.01,2.562545776
42.02,2.549753189
42.03,2.552597046
42.04,2.560413361
42.05,2.55046463
42.06,2.55330658
42.07,2.541227341
42.08,2.544780731
42.09,2.551176071
42.1,2.541227341
42.11,2.54406929
42.12,2.535541534
42.13,2.535541534
42.14,2.545490265
42.15,2.531988144
42.16,2.538383484
42.17,2.52488327
42.18,2.527013779
42.19,2.536252975
42.2,2.524171829
42.21,2.53127861
42.22,2.51848793
42.23,2.52132988
42.24,2.52772522
42.25,2.517065048
42.26,2.522750854
42.27,2.511381149
42.28,2.512802124
42.29,2.520618439
42.3,2.507118225
42.31,2.514223099
42.32,2.503564835
42.33,2.504274368
42.34,2.512802124
42.35,2.498590469
42.36,2.504985809
42.37,2.494325638
42.38,2.49574852
42.39,2.504274368
42.4,2.492195129
42.41,2.497879028
42.42,2.488641739
42.43,2.487220764
42.44,2.49574852
42.45,2.483667374
42.46,2.488641739
42.47,2.480113983
42.48,2.480113983
42.49,2.487930298
42.5,2.475851059
42.51,2.480825424
42.52,2.472297668
42.53,2.473007202
42.54,2.480113983
42.55,2.467323303
42.56,2.473718643
42.57,2.464481354
42.58,2.465190887
42.59,2.472297668
42.6,2.458795547
42.61,2.464481354
42.62,2.455953598
42.63,2.456663132
42.64,2.465902328
42.65,2.450267792
42.66,2.457374573
42.67,2.449558258
42.68,2.448846817
42.69,2.454532623
42.7,2.443162918
42.71,2.449558258
42.72,2.440319061
42.73,2.441741943
42.74,2.449558258
42.75,2.436056137
42.76,2.441030502
42.77,2.433214188
42.78,2.433923721
42.79,2.441741943
42.8,2.426107407
42.81,2.433923721
42.82,2.425397873
42.83,2.426107407
42.84,2.432502747
42.85,2.418291092
42.86,2.426818848
42.87,2.417579651
42.88,2.416870117
42.89,2.426107407
42.9,2.411895752
42.91,2.419002533
42.92,2.409763336
42.93,2.410474777
42.94,2.417579651
42.95,2.404788971
42.96,2.410474777
42.97,2.40123558
42.98,2.40123558
42.99,2.410474777
43,2.396972656
43.01,2.40123558
43.02,2.39484024
43.03,2.394130707
43.04,2.401947021
43.05,2.389156342
43.06,2.395551682
43.07,2.387023926
43.08,2.387735367
43.09,2.394130707
43.1,2.379917145
43.11,2.387735367
43.12,2.379917145
43.13,2.379917145
43.14,2.38489151
43.15,2.37210083
43.16,2.37849617
43.17,2.371391296
43.18,2.372812271
43.19,2.37849617
43.2,2.364284515
43.21,2.372812271
43.22,2.364284515
43.23,2.364284515
43.24,2.371391296
43.25,2.35575676
43.26,2.364284515
43.27,2.356468201
43.28,2.357889175
43.29,2.3621521
43.3,2.348651886
43.31,2.35575676
43.32,2.348651886
43.33,2.34936142
43.34,2.35575676
43.35,2.342254639
43.36,2.34936142
43.37,2.340833664
43.38,2.340833664
43.39,2.348651886
43.4,2.333017349
43.41,2.340833664
43.42,2.335149765
43.43,2.333017349
43.44,2.340833664
43.45,2.325910568
43.46,2.332307816
43.47,2.324489594
43.48,2.325910568
43.49,2.332307816
43.5,2.318094254
43.51,2.326622009
43.52,2.318094254
43.53,2.319515228
43.54,2.32378006
43.55,2.308856964
43.56,2.316673279
43.57,2.311698914
43.58,2.31098938
43.59,2.31738472
43.6,2.303171158
43.61,2.311698914
43.62,2.303171158
43.63,2.30459404
43.64,2.31098938
43.65,2.295354843
43.66,2.302461624
43.67,2.296066284
43.68,2.297487259
43.69,2.303171158
43.7,2.288959503
43.71,2.296066284
43.72,2.290380478
43.73,2.289670944
43.74,2.295354843
43.75,2.281143188
43.76,2.288249969
43.77,2.281852722
43.78,2.283275604
43.79,2.288249969
43.8,2.272615433
43.81,2.281143188
43.82,2.275457382
43.83,2.274747849
43.84,2.281143188
43.85,2.266931534
43.86,2.274036407
43.87,2.266220093
43.88,2.269062042
43.89,2.274036407
43.9,2.258403778
43.91,2.264087677
43.92,2.259824753
43.93,2.261245728
43.94,2.266931534
43.95,2.252008438
43.96,2.259824753
43.97,2.252717972
43.98,2.253429413
43.99,2.259113312
44,2.243480682
44.01,2.251296997
44.02,2.244192123
44.03,2.245613098
44.04,2.251296997
44.05,2.236373901
44.06,2.244901657
44.07,2.238506317
44.08,2.239927292
44.09,2.244901657
44.1,2.229269028
44.11,2.237794876
44.12,2.232110977
44.13,2.232110977
44.14,2.237794876
44.15,2.223583221
44.16,2.230690002
44.17,2.222873688
44.18,2.226425171
44.19,2.227848053
44.2,2.215766907
44.21,2.222162247
44.22,2.21647644
44.23,2.217187881
44.24,2.223583221
44.25,2.207950592
44.26,2.21647644
44.27,2.209371567
44.28,2.212213516
44.29,2.215055466
44.3,2.200843811
44.31,2.208660126
44.32,2.202264786
44.33,2.20368576
44.34,2.211503983
44.35,2.19373703
44.36,2.202264786
44.37,2.197290421
44.38,2.198711395
44.39,2.201555252
44.4,2.18734169
44.41,2.195159912
44.42,2.189474106
44.43,2.191606522
44.44,2.195869446
44.45,2.179525375
44.46,2.18734169
44.47,2.182367325
44.48,2.184499741
44.49,2.188762665
44.5,2.171709061
44.51,2.180236816
44.52,2.175262451
44.53,2.178104401
44.54,2.18094635
44.55,2.16460228
44.56,2.175971985
44.57,2.168867111
44.58,2.17099762
44.59,2.175262451
44.6,2.156785965
44.61,2.166734695
44.62,2.162471771
44.63,2.163892746
44.64,2.167444229
44.65,2.153232574
44.66,2.161048889
44.67,2.154653549
44.68,2.156074524
44.69,2.160339355
44.7,2.147548676
44.71,2.153944016
44.72,2.147548676
44.73,2.149679184
44.74,2.153232574
44.75,2.138309479
44.76,2.146127701
44.77,2.140441895
44.78,2.14257431
44.79,2.146127701
44.8,2.129072189
44.81,2.139730453
44.82,2.134046555
44.83,2.137599945
44.84,2.13902092
44.85,2.123386383
44.86,2.133335114
44.87,2.127651215
44.88,2.129072189
44.89,2.131914139
44.9,2.115570068
44.91,2.125518799
44.92,2.1198349
44.93,2.123386383
44.94,2.125518799
44.95,2.109174728
44.96,2.118412018
44.97,2.11343956
44.98,2.115570068
44.99,2.119123459
45,2.102067947
45.01,2.112728119
45.02,2.105621338
45.03,2.109886169
45.04,2.112728119
45.05,2.09709549
45.06,2.104911804
45.07,2.099937439
45.08,2.102067947
45.09,2.104911804
45.1,2.088567734
45.11,2.099937439
45.12,2.092121124
45.13,2.095672607
45.14,2.097805023
45.15,2.082881927
45.16,2.092830658
45.17,2.085725784
45.18,2.088567734
45.19,2.090698242
45.2,2.074354172
45.21,2.085014343
45.22,2.078619003
45.23,2.083593369
45.24,2.084302902
45.25,2.070091248
45.26,2.077907562
45.27,2.072223663
45.28,2.077198029
45.29,2.077198029
45.3,2.063695908
45.31,2.072933197
45.32,2.065116882
45.33,2.071512222
45.34,2.070091248
45.35,2.056589127
45.36,2.064407349
45.37,2.058721542
45.38,2.064407349
45.39,2.061563492
45.4,2.049484253
45.41,2.058721542
45.42,2.051614761
45.43,2.056589127
45.44,2.056589127
45.45,2.044509888
45.46,2.051614761
45.47,2.045930862
45.48,2.053037643
45.49,2.051614761
45.5,2.038114548
45.51,2.046640396
45.52,2.038824081
45.53,2.044509888
45.54,2.044509888
45.55,2.031007767
45.56,2.038114548
45.57,2.033140182
45.58,2.039535522
45.59,2.038824081
45.6,2.023900986
45.61,2.032428741
45.62,2.02532196
45.63,2.032428741
45.64,2.031719208
45.65,2.01892662
45.66,2.026744843
45.67,2.01892662
45.68,2.026033401
45.69,2.026033401
45.7,2.011110306
45.71,2.019638062
45.72,2.012531281
45.73,2.019638062
45.74,2.019638062
45.75,2.004714966
45.76,2.012531281
45.77,2.005426407
45.78,2.013952255
45.79,2.014663696
45.8,1.998319626
45.81,2.008268356
45.82,2.001161575
45.83,2.007556915
45.84,2.005426407
45.85,1.99263382
45.86,2.000452042
45.87,1.99263382
45.88,2.000452042
45.89,1.999740601
45.9,1.985528946
45.91,1.99618721
45.92,1.98623848
45.93,1.995477676
45.94,1.991212845
45.95,1.979133606
45.96,1.987661362
45.97,1.981975555
45.98,1.989082336
45.99,1.986949921
46,1.974159241
46.01,1.981975555
46.02,1.974159241
46.03,1.98339653
46.04,1.981975555
46.05,1.968473434
46.06,1.974159241
46.07,1.968473434
46.08,1.976289749
46.09,1.974159241
46.1,1.96065712
46.11,1.968473434
46.12,1.96065712
46.13,1.97060585
46.14,1.966342926
46.15,1.954973221
46.16,1.962078094
46.17,1.955682755
46.18,1.961368561
46.19,1.962078094
46.2,1.949287415
46.21,1.955682755
46.22,1.949998856
46.23,1.957103729
46.24,1.954973221
46.25,1.944313049
46.26,1.948575974
46.27,1.942180634
46.28,1.952129364
46.29,1.948575974
46.3,1.935785294
46.31,1.944313049
46.32,1.937206268
46.33,1.945734024
46.34,1.942892075
46.35,1.930810928
46.36,1.939338684
46.37,1.931522369
46.38,1.937917709
46.39,1.936496735
46.4,1.924415588
46.41,1.931522369
46.42,1.924415588
46.43,1.932231903
46.44,1.930810928
46.45,1.917310715
46.46,1.925127029
46.47,1.919441223
46.48,1.926548004
46.49,1.925127029
46.5,1.910915375
46.51,1.918731689
46.52,1.910915375
46.53,1.920152664
46.54,1.917310715
46.55,1.904518127
46.56,1.913045883
46.57,1.906650543
46.58,1.915178299
46.59,1.912336349
46.6,1.900255203
46.61,1.90594101
46.62,1.899543762
46.63,1.909492493
46.64,1.905229568
46.65,1.893148422
46.66,1.900255203
46.67,1.893148422
46.68,1.901676178
46.69,1.898122787
46.7,1.888174057
46.71,1.894571304
46.72,1.887464523
46.73,1.898122787
46.74,1.894571304
46.75,1.880357742
46.76,1.888174057
46.77,1.881778717
46.78,1.891017914
46.79,1.887464523
46.8,1.876804352
46.81,1.882490158
46.82,1.875383377
46.83,1.884622574
46.84,1.882490158
46.85,1.870409012
46.86,1.878936768
46.87,1.869699478
46.88,1.879648209
46.89,1.876094818
46.9,1.861883163
46.91,1.873962402
46.92,1.862592697
46.93,1.873252869
46.94,1.869699478
46.95,1.856908798
46.96,1.864725113
46.97,1.856908798
46.98,1.867567062
46.99,1.862592697
47,1.851222992
47.01,1.858329773
47.02,1.851222992
47.03,1.861171722
47.04,1.857618332
47.05,1.846248627
47.06,1.851222992
47.07,1.844827652
47.08,1.854776382
47.09,1.850511551
47.1,1.839853287
47.11,1.845539093
47.12,1.839141846
47.13,1.848381042
47.14,1.845539093
47.15,1.834878922
47.16,1.839853287
47.17,1.834878922
47.18,1.843406677
47.19,1.838432312
47.2,1.827772141
47.21,1.832746506
47.22,1.829195023
47.23,1.837011337
47.24,1.832746506
47.25,1.821376801
47.26,1.828483582
47.27,1.822088242
47.28,1.831325531
47.29,1.826351166
47.3,1.816402435
47.31,1.823509216
47.32,1.817113876
47.33,1.824930191
47.34,1.822088242
47.35,1.810718536
47.36,1.81782341
47.37,1.812139511
47.38,1.820667267
47.39,1.815692902
47.4,1.803611755
47.41,1.810718536
47.42,1.80503273
47.43,1.812850952
47.44,1.810718536
47.45,1.800058365
47.46,1.804323196
47.47,1.799348831
47.48,1.808586121
47.49,1.803611755
47.5,1.79224205
47.51,1.799348831
47.52,1.792953491
47.53,1.80147934
47.54,1.797927856
47.55,1.789400101
47.56,1.795084
